time,r,cor,ior,sor
474,1.5932633569241998,0.1859946650685842,0.26133143111373053,
475,1.5773817382593007,0.17866066863780047,0.2566161819291398,
476,1.5616288532109226,0.17136854956968162,0.25185710778249126,
477,1.5460095002604533,0.16414688860239626,0.2470554099529082,
478,1.5305284372141095,0.15702412930925727,0.2422123902944291,
479,1.515190379753663,0.15002795872338523,0.23732945539610897,
480,1.5000000000000002,0.1431847117126908,0.23240812075600187,0.174
481,1.4849619250899457,0.13651882766808002,0.22745001495227143,
482,1.4700807357667953,0.130052384207783,0.2224568837928737,
483,1.4553609649849728,0.12380472683678508,0.2174305944233738,
484,1.4408070965292534,0.1177922064990098,0.2123731393705256,
485,1.4264235636489542,0.11202802949967518,0.20728664049721623,
486,1.412214747707527,0.10652221712569301,0.2021733528423514,
487,1.3981849768479515,0.10128166610559611,0.19703566831715233,
488,1.3843385246743418,0.09631029628670103,0.19187611922725248,
489,1.3706796089501627,0.09160926879836248,0.1866973815878792,
490,1.3572123903134607,0.08717725652865031,0.1815022781973557,
491,1.3439409710094925,0.08301074879955435,0.17629378143214308,
492,1.3308693936411418,0.07910437339235704,0.17107501572471817,
493,1.3180016399375016,0.07545122119955606,0.16584925968379335,
494,1.305341629541003,0.07204316140777275,0.1606199478147072,
495,1.2928932188134525,0.06887113792979438,0.1553906717963813,
496,1.2806601996613487,0.06592544054840513,0.1501651812699865,
497,1.2686462983808295,0.06319594672782339,0.14494738409352292,
498,1.256855174522606,0.0606723321792672,0.1397413460158821,
499,1.2452904197772279,0.05834424998540679,0.13455128972369343,
500,1.233955556881022,0.05620147939177162,0.12938159321442766,
501,1.2228540385430293,0.05423404629209937,0.12423678744982901,
502,1.2119892463932782,0.05243231801953333,0.11912155324491389,
503,1.2013644899527072,0.050787075365775404,0.11404071734945358,
504,1.1909830056250525,0.04928956484629042,0.10899924768116724,
505,1.1808479557110083,0.04793153416768662,0.10400224767282377,
506,1.1709624274449584,0.04670525368235863,0.09905494969905738,
507,1.161329432054576,0.04560352637587511,0.09416270755308837,
508,1.1519519038435742,0.04461968865637313,0.08933098794857411,
509,1.1428326992978879,0.04374760392607525,0.08456536102770786,
510,1.1339745962155612,0.04298165063022119,0.07987148986318393,0.0572
511,1.1253802928606043,0.042316706209429976,0.0752551189490288,
512,1.1170524071410732,0.04174812813482487,0.07072206168326417,
513,1.1089934758116322,0.04127173298465934,0.06627818685410353,
514,1.101205953700833,0.040883774327917344,0.06192940415067076,
515,1.09369221296335,0.04058092001388637,0.05768164872910965,
516,1.0864545423573992,0.04036022932547322,0.05354086487526446,
517,1.07949514654756,0.040219130335886574,0.04951298881577861,
518,1.0728161454332126,0.04015539771074862,0.04560393074042106,
519,1.0664195735027984,0.04016713111820471,0.04181955610934566,
520,1.0603073792140916,0.04025273434577783,0.03816566633010907,
521,1.0544814244006833,0.040410895172102355,0.03464797889986019,
522,1.0489434837048464,0.0406405660025557,0.031272107118548366,
523,1.0436952440369645,0.0409409452479217,0.028043539488783544,
524,1.0387383040616813,0.04131145940353106,0.0249676189269664,
525,1.0340741737109318,0.04175174577093891,0.022049521918427545,
526,1.0297042737240036,0.042261635754523796,0.019294237756256973,
527,1.0256299352147646,0.04284113866007081,0.01670654800930489,
528,1.0218523992661943,0.04349042592091436,0.014291006368746658,
529,1.0183728165523362,0.04420981567878936,0.012051919025665148,
530,1.0151922469877919,0.044999757650649515,0.009993325732600271,
531,1.0123116594048622,0.04586081821903057,0.008118981701444952,
532,1.0097319312584299,0.04679366569143574,0.006432340486916172,
533,1.007453848358678,0.04779905568364344,0.004936538000406807,
534,1.0054781046317267,0.04887781659227256,0.0036343777924375213,
535,1.0038053019082545,0.05003083513323632,0.002528317732787878,
536,1.0024359497401758,0.05125904193455867,0.0016204582079893236,
537,1.0013704652454263,0.052563397184192014,0.0009125319430688249,
538,1.0006091729809041,0.05394487634564886,0.0004058955440146093,
539,1.0001523048436087,0.05540445596634558,0.00010152280149806943,
540,1.0,0.05694309961508021,1.370672191606566e-07,0.0574
541,1.0001523048436087,0.058561743996027635,0.00010152326696122065,
542,1.0006091729809041,0.06026128529656788,0.0004058955416185806,
